Categories,Link,Reviewer,Rating,Title,Review
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
,https://www.sitejabber.com/reviews/instacart.com#955,Karen H.,1.0 star rating,Delivers warm food that should be cold,"								I placed an order that included bacon. When they delivered the order, the bacon was room temperature. Ugh! Who knows how long it was sitting out. Unlike other delivery services, they did not have it specially wrapped or anything. Disgusted. Can't even get a hold of anyone unless you want to wait 2.5 hours which is what the automatic voice said. Not even an option to have an automatic call back. I will NEVER use Instacart again.								
							"
,https://www.sitejabber.com/reviews/instacart.com#838,Phil B.,1.0 star rating,Instacart - would not recommend. Poor service.,"								I wish I had read Jennifer K. Review below before we put our trust in #instacart and #safeway to deliver. We are in Colorado and basically had the same experience.
They just don't deliver. I don't mind them not showing up but why take our money and waste our time.
Very disappointed that a good firm like Safeway #*******@safeway affiliates with this type of fly by night organization.
Simple message... stay away.								
							"
